label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
open_palm,0.0,0.0,0.0,0.14856742,-0.082498,-0.037766676,0.27041999,-0.23612233,-0.04429297,0.34388527,-0.3651959,-0.052522358,0.39679673,-0.47149387,-0.059940465,0.18014297,-0.47437623,0.015099706,0.24547088,-0.6369719,-0.017239168,0.29439583,-0.7374046,-0.052478734,0.33890316,-0.82565117,-0.07745583,0.11423319,-0.5150525,0.0045231925,0.17379947,-0.7114214,-0.023714462,0.21938205,-0.84634423,-0.059527807,0.25965512,-0.9657,-0.08518927,0.040767286,-0.5186037,-0.016599793,0.08859935,-0.71662337,-0.050535686,0.12924868,-0.84547204,-0.08128318,0.17037623,-0.95838326,-0.10123563,-0.045604665,-0.49210146,-0.04260156,-0.03245402,-0.6483025,-0.07501374,-0.010621013,-0.7589743,-0.09139335,0.018779311,-0.8629402,-0.10148969
open_palm,0.0,0.0,0.0,0.14969654,-0.09396868,-0.03563491,0.26918507,-0.24437083,-0.044396065,0.33856225,-0.37043333,-0.056233432,0.38812774,-0.48213044,-0.06813043,0.17436007,-0.4821106,0.013195176,0.23868859,-0.65108484,-0.024277683,0.28750372,-0.74870384,-0.06285858,0.3328133,-0.8362983,-0.08981031,0.108499445,-0.51908267,-0.0014247394,0.16800632,-0.72095627,-0.034072075,0.21453989,-0.8521378,-0.07219047,0.25631356,-0.96659225,-0.099901386,0.036256418,-0.52004004,-0.027003292,0.08624264,-0.7225266,-0.06435485,0.13388251,-0.852506,-0.09688143,0.18086804,-0.9658988,-0.118459426,-0.0463526,-0.49095666,-0.057500478,-0.028116139,-0.653955,-0.09300649,-0.00076014834,-0.7684195,-0.11119549,0.034522023,-0.87603253,-0.12312609
open_palm,0.0,0.0,0.0,0.14802574,-0.09661923,-0.029046493,0.25927988,-0.25700152,-0.033940624,0.32724676,-0.39085734,-0.042411964,0.3795127,-0.49841473,-0.050265208,0.16301334,-0.48520157,0.020480897,0.22674792,-0.65751284,-0.012016488,0.27363276,-0.7590652,-0.045735043,0.31623504,-0.84833753,-0.06968464,0.096157044,-0.5234073,0.005694597,0.16033216,-0.7239286,-0.022957081,0.20920195,-0.85310745,-0.05581242,0.25306025,-0.9674491,-0.079275526,0.02308378,-0.5238665,-0.019348508,0.06813886,-0.72861344,-0.05364135,0.10983137,-0.85752875,-0.08166052,0.15165895,-0.9706605,-0.100001544,-0.058687564,-0.4929444,-0.048534118,-0.049120314,-0.652623,-0.08136781,-0.026591446,-0.7647298,-0.0969747,0.0048765396,-0.869873,-0.106881075
open_palm,0.0,0.0,0.0,0.14913766,-0.095116794,-0.040342927,0.26196238,-0.25361493,-0.04863426,0.32582045,-0.392047,-0.058018494,0.36730906,-0.51046205,-0.06669783,0.15893812,-0.48217624,0.008616352,0.21542054,-0.6522839,-0.026094152,0.25249323,-0.75978273,-0.06152648,0.28638223,-0.85610205,-0.08714634,0.08844255,-0.5184329,-0.0017619873,0.14014168,-0.71761864,-0.034009755,0.182057,-0.8539415,-0.07002089,0.2217156,-0.97511005,-0.095702186,0.012823548,-0.51452327,-0.023025123,0.048418187,-0.7151132,-0.062215477,0.0862361,-0.8468015,-0.09349358,0.12645334,-0.96393764,-0.11329885,-0.07040437,-0.47674477,-0.049236804,-0.06529912,-0.63685894,-0.08760307,-0.04466191,-0.75063926,-0.10710562,-0.013439245,-0.8583102,-0.11919025
open_palm,0.0,0.0,0.0,0.14799523,-0.098577455,-0.039068814,0.26153734,-0.2538587,-0.046217743,0.32578304,-0.3895043,-0.054664906,0.37006477,-0.5098876,-0.062604696,0.16536403,-0.48937264,0.018126331,0.22366579,-0.6647239,-0.012630843,0.26638365,-0.7693655,-0.04750351,0.30663428,-0.86137486,-0.072559536,0.095446825,-0.52081525,0.007839939,0.14759132,-0.72349364,-0.017480157,0.19234739,-0.8586723,-0.05340106,0.23276654,-0.9725313,-0.080107644,0.017928202,-0.5124456,-0.013806434,0.055142567,-0.7176671,-0.046723023,0.09352227,-0.85109437,-0.080765955,0.13263118,-0.967974,-0.10404418,-0.0681561,-0.47267032,-0.04025173,-0.06182025,-0.6318433,-0.07489525,-0.04541439,-0.7455491,-0.09508444,-0.020427048,-0.8549936,-0.10850988
open_palm,0.0,0.0,0.0,0.15024364,-0.09578068,-0.041139774,0.26196104,-0.2579576,-0.047994066,0.3283933,-0.39712805,-0.055552673,0.37183097,-0.5105344,-0.06277002,0.16116035,-0.47864828,0.008610765,0.21939023,-0.651409,-0.023907132,0.25935954,-0.7597423,-0.058168028,0.29638556,-0.85626566,-0.08316746,0.08866681,-0.513841,-4.7146168e-05,0.14150208,-0.71274245,-0.029517313,0.18345198,-0.85158134,-0.06569628,0.22273766,-0.9748771,-0.09202918,0.010444078,-0.5082743,-0.019541897,0.04741131,-0.70922077,-0.056180634,0.0845146,-0.84263974,-0.090216205,0.12376604,-0.9618074,-0.11264483,-0.07495005,-0.4704843,-0.043826587,-0.06989376,-0.62762725,-0.081012435,-0.0525558,-0.7405055,-0.10248473,-0.025215205,-0.8495231,-0.116444536
open_palm,0.0,0.0,0.0,0.14930803,-0.09888828,-0.049494486,0.26242757,-0.26283902,-0.059021372,0.3260076,-0.40412277,-0.067653544,0.3680852,-0.52428025,-0.07525898,0.15951097,-0.4874168,0.008822598,0.21573381,-0.66143394,-0.021290759,0.2540562,-0.76871645,-0.05482474,0.29050148,-0.8652393,-0.08044088,0.08629427,-0.5177698,0.003396513,0.13595301,-0.71668804,-0.025352143,0.17499611,-0.8560155,-0.06376848,0.21117404,-0.9774472,-0.09244682,0.0070847566,-0.5072598,-0.014084822,0.044576053,-0.7104876,-0.053029913,0.08177819,-0.8442884,-0.09174588,0.120907746,-0.9664195,-0.11761617,-0.07872418,-0.46697053,-0.03689265,-0.0759221,-0.62383497,-0.07866831,-0.061040048,-0.73620117,-0.10563827,-0.03628815,-0.849198,-0.123744935
open_palm,0.0,0.0,0.0,0.14960407,-0.100147724,-0.04727954,0.26096588,-0.26537094,-0.05470386,0.3226024,-0.40784538,-0.061754003,0.36234877,-0.5270811,-0.06851044,0.15970318,-0.4883982,0.009550189,0.21483892,-0.6625995,-0.020723132,0.25277373,-0.7706458,-0.054930188,0.28932497,-0.8673387,-0.08110853,0.08487503,-0.51783174,0.0032360177,0.1318075,-0.7180526,-0.025398225,0.16970241,-0.85732377,-0.06497569,0.20519637,-0.9787196,-0.09497301,0.0054992707,-0.5056576,-0.0148117775,0.039178126,-0.7080939,-0.05324172,0.07469881,-0.8425551,-0.09364189,0.112347126,-0.9640937,-0.12124889,-0.07979807,-0.46274388,-0.03803346,-0.07859399,-0.6201006,-0.07953404,-0.065516956,-0.73345715,-0.10756857,-0.04254388,-0.84698075,-0.12693718
open_palm,0.0,0.0,0.0,0.1511752,-0.10385253,-0.042492755,0.25633076,-0.26532245,-0.04776709,0.31543785,-0.4085103,-0.054163564,0.35634866,-0.53077555,-0.06044575,0.15344852,-0.49095905,0.022734065,0.20460285,-0.66690326,-0.0039030015,0.2423156,-0.7725783,-0.03695439,0.27821273,-0.86811286,-0.06274398,0.07730632,-0.51922375,0.0142538315,0.122200504,-0.72125113,-0.010706015,0.1587828,-0.860253,-0.04988941,0.19296616,-0.98120415,-0.08011941,-0.0029475503,-0.5050942,-0.0063202996,0.030347558,-0.70942414,-0.04229379,0.06566225,-0.8416522,-0.0822379,0.10325592,-0.9624424,-0.10988538,-0.08861685,-0.45934263,-0.031857222,-0.08869657,-0.61931694,-0.07128901,-0.075685486,-0.731646,-0.098259,-0.051991247,-0.8442033,-0.11726367
open_palm,0.0,0.0,0.0,0.15081552,-0.10315365,-0.04108103,0.25759298,-0.26855215,-0.04612695,0.31896538,-0.40993485,-0.0521162,0.35907173,-0.52770954,-0.058056917,0.15364014,-0.4894344,0.018608203,0.20784026,-0.6674289,-0.0084692,0.24643426,-0.7735803,-0.041050334,0.2832019,-0.8675371,-0.06643204,0.077489324,-0.5171187,0.00930087,0.12374029,-0.7210711,-0.016192742,0.16130479,-0.86120754,-0.055025883,0.1955428,-0.98069394,-0.08508366,-0.0022279422,-0.50301045,-0.011523792,0.031223582,-0.7106635,-0.04725604,0.06729406,-0.844056,-0.08692285,0.10507846,-0.9646625,-0.11479574,-0.08631132,-0.45869675,-0.037071932,-0.08797379,-0.6183291,-0.076721564,-0.074840344,-0.7317934,-0.103994034,-0.050717153,-0.84554976,-0.12339547
open_palm,0.0,0.0,0.0,0.15342836,-0.11058422,-0.038735703,0.25796053,-0.27483794,-0.039840687,0.31648424,-0.4160795,-0.04271738,0.35752472,-0.5319467,-0.0456659,0.15427165,-0.49254012,0.032923833,0.20723085,-0.66822356,0.010071424,0.2447382,-0.7737412,-0.021859365,0.2810706,-0.867135,-0.047143802,0.077826895,-0.5181462,0.023863478,0.121602885,-0.7225306,0.0020654707,0.15746038,-0.8633489,-0.037714534,0.19070412,-0.9816463,-0.06843908,-0.0024068295,-0.50186586,0.002740822,0.029163254,-0.70990527,-0.030728348,0.062428724,-0.8443039,-0.07185588,0.09835695,-0.9651029,-0.10056821,-0.08819931,-0.45473725,-0.022994142,-0.08911845,-0.6134659,-0.06131996,-0.07764623,-0.7263664,-0.08871097,-0.05497012,-0.8413745,-0.10804119
open_palm,0.0,0.0,0.0,0.14929456,-0.10971137,-0.040780827,0.25541648,-0.2727101,-0.046220772,0.31631073,-0.4126412,-0.052963637,0.35909876,-0.5321743,-0.059732772,0.15136153,-0.49178845,0.022178404,0.20527646,-0.66748863,-0.005606523,0.24519064,-0.7708068,-0.03973106,0.2842192,-0.8624572,-0.06616994,0.07565353,-0.51902753,0.012150179,0.12100495,-0.7229963,-0.013259049,0.15810256,-0.8626857,-0.0533883,0.19289854,-0.9812175,-0.08456104,-0.004770544,-0.5033744,-0.009761342,0.029438004,-0.71298325,-0.046259075,0.064339615,-0.84736747,-0.08695293,0.10168605,-0.96829706,-0.11541683,-0.09062304,-0.45634693,-0.036311075,-0.09104408,-0.6159597,-0.0770872,-0.077641696,-0.7296629,-0.10477228,-0.053281512,-0.8446736,-0.12423769
open_palm,0.0,0.0,0.0,0.14652774,-0.10910939,-0.03900498,0.25306985,-0.27485427,-0.042712387,0.31445247,-0.4160058,-0.047920737,0.35676396,-0.5324224,-0.053039934,0.15274696,-0.49306688,0.024109596,0.20513615,-0.66712064,-0.0026070678,0.24253577,-0.7711882,-0.035478022,0.2794789,-0.862882,-0.06086494,0.07661024,-0.52084666,0.014374396,0.120008245,-0.7245083,-0.0100231515,0.15654579,-0.86376864,-0.048179246,0.19105516,-0.98157805,-0.07749643,-0.0034956404,-0.5058605,-0.007051339,0.027956476,-0.7139371,-0.041956067,0.062365644,-0.84755534,-0.08071248,0.09980305,-0.9665871,-0.10775676,-0.08973086,-0.4592186,-0.033097856,-0.091261014,-0.61541873,-0.07195941,-0.07924238,-0.728178,-0.09813,-0.05626138,-0.8417748,-0.11641435
open_palm,0.0,0.0,0.0,0.14303099,-0.10703293,-0.037671007,0.24831282,-0.28772736,-0.042226214,0.30692273,-0.432624,-0.04803688,0.35117078,-0.5419433,-0.05450387,0.14725128,-0.49613833,0.008687721,0.19444644,-0.6718044,-0.022401264,0.22833523,-0.7791022,-0.055240594,0.26215467,-0.8722163,-0.0800606,0.068635754,-0.52156997,-0.0023551842,0.10886273,-0.7248255,-0.031900767,0.1421529,-0.8646951,-0.06958849,0.1729562,-0.98492825,-0.09781201,-0.012675385,-0.5044442,-0.02363149,0.013491457,-0.7111347,-0.060971797,0.043718234,-0.8484441,-0.09826989,0.07624535,-0.9700072,-0.12406754,-0.09949381,-0.45444065,-0.04907912,-0.10329093,-0.61190885,-0.08923771,-0.09393172,-0.72793835,-0.11488866,-0.07572635,-0.84375703,-0.1325729
open_palm,0.0,0.0,0.0,0.14630766,-0.106638394,-0.0392876,0.25307932,-0.27834755,-0.045303177,0.31153423,-0.42404965,-0.053227685,0.35553977,-0.5397993,-0.061015837,0.14695157,-0.50060546,0.01705012,0.2032287,-0.6713807,-0.014970302,0.24242556,-0.77763754,-0.050339587,0.27895826,-0.87368834,-0.07680661,0.07305485,-0.5276537,0.0062836916,0.11510263,-0.72541785,-0.023073057,0.15079373,-0.861825,-0.060630403,0.1832585,-0.9830635,-0.08870028,-0.0033059246,-0.51221657,-0.015776511,0.026134131,-0.7117994,-0.053441375,0.060388967,-0.8447033,-0.08821086,0.096213594,-0.965567,-0.111571506,-0.0859592,-0.46394077,-0.042747315,-0.09172595,-0.619867,-0.08176765,-0.08122979,-0.7336776,-0.10432294,-0.060893074,-0.84597564,-0.119230434
open_palm,0.0,0.0,0.0,0.14221276,-0.11274702,-0.036038987,0.24378617,-0.28054938,-0.040571313,0.30182138,-0.41999996,-0.047762703,0.3398098,-0.5358275,-0.054122638,0.13232693,-0.50067407,0.024925295,0.19055258,-0.6748435,-0.006126424,0.23342799,-0.7786087,-0.040660623,0.27274585,-0.86977184,-0.06568316,0.061522596,-0.5274529,0.013883899,0.10871017,-0.72905606,-0.014338686,0.14907092,-0.8637662,-0.051189553,0.1870161,-0.9823556,-0.07837757,-0.012238165,-0.5143107,-0.00878872,0.025610879,-0.7151786,-0.04419897,0.06470254,-0.8458624,-0.07892742,0.10501625,-0.96319723,-0.10234254,-0.09269186,-0.46977985,-0.03621416,-0.086638495,-0.62501377,-0.07249855,-0.07004637,-0.7375611,-0.09473262,-0.043303683,-0.84714717,-0.10963679
open_palm,0.0,0.0,0.0,0.1396151,-0.106051005,-0.029895445,0.24061409,-0.2774009,-0.03264465,0.3012879,-0.41646847,-0.039271742,0.3441007,-0.52538395,-0.045457818,0.13857609,-0.49609506,0.023955833,0.19704771,-0.668143,-0.0069802217,0.23919892,-0.7707645,-0.040014904,0.27688292,-0.85986054,-0.06348931,0.0688933,-0.52593416,0.009851305,0.11603392,-0.7269759,-0.017862154,0.15396333,-0.86296636,-0.05146353,0.18943983,-0.981891,-0.07586038,-0.0034240107,-0.5166385,-0.01497896,0.033479508,-0.7142145,-0.04803622,0.07112176,-0.84403265,-0.07763266,0.11023687,-0.9593935,-0.09771005,-0.084006704,-0.47490993,-0.044289712,-0.078356706,-0.6280871,-0.07665479,-0.059764404,-0.7394841,-0.09375028,-0.03044097,-0.8463886,-0.105231844
open_palm,0.0,0.0,0.0,0.14076245,-0.10574201,-0.028973017,0.2419918,-0.2910897,-0.027896058,0.2987583,-0.4339269,-0.029950067,0.3387452,-0.53676885,-0.031888615,0.13270612,-0.49996114,0.021964066,0.18849602,-0.6717868,-0.0070304913,0.23120014,-0.7721807,-0.038444523,0.26941225,-0.859114,-0.061119173,0.06291338,-0.5292933,0.008743895,0.110052295,-0.729981,-0.01759025,0.14849012,-0.86501193,-0.049777094,0.18349604,-0.983019,-0.07309784,-0.008843368,-0.5200985,-0.0148240505,0.02770682,-0.72024167,-0.047273446,0.0643226,-0.8522304,-0.077351555,0.101000026,-0.97035694,-0.097789764,-0.089546435,-0.47925735,-0.04259929,-0.08502171,-0.6354369,-0.07537995,-0.067850076,-0.74735534,-0.093532465,-0.04036836,-0.85564846,-0.10579627
open_palm,0.0,0.0,0.0,0.14028883,-0.111088805,-0.027373014,0.23810698,-0.29469743,-0.02671947,0.29482207,-0.43554682,-0.029509507,0.33366683,-0.53887427,-0.032203194,0.12689176,-0.4975344,0.022305552,0.18229234,-0.6722811,-0.006778683,0.22438915,-0.77380264,-0.038349744,0.2623269,-0.8625129,-0.061138898,0.056372553,-0.5267903,0.007985286,0.10261731,-0.72966874,-0.01860614,0.14084816,-0.8652028,-0.051549792,0.17563155,-0.9844546,-0.0756677,-0.016376724,-0.5172387,-0.016478052,0.020961108,-0.7186389,-0.048917133,0.0587919,-0.850335,-0.0803037,0.09651135,-0.9682239,-0.101966776,-0.09742915,-0.4766706,-0.04496596,-0.09411818,-0.63454247,-0.0775851,-0.078045,-0.74818194,-0.09652589,-0.051037703,-0.85802317,-0.10972396
open_palm,0.0,0.0,0.0,0.14027631,-0.10403374,-0.028096776,0.24024133,-0.29068986,-0.026238449,0.29493767,-0.4351098,-0.027273275,0.3350911,-0.53746414,-0.028413218,0.13600238,-0.49369502,0.019110423,0.18953086,-0.6687409,-0.008638506,0.22952811,-0.7726747,-0.038502913,0.26563394,-0.86284137,-0.060576383,0.06384328,-0.5238328,0.0058874977,0.10822607,-0.72778887,-0.020114955,0.14484628,-0.86441225,-0.052332047,0.17805336,-0.98401946,-0.07618096,-0.009352088,-0.514338,-0.01710653,0.02511164,-0.71753174,-0.049650747,0.061072685,-0.85083526,-0.08171645,0.09719572,-0.9692413,-0.10407885,-0.09003015,-0.47293076,-0.04396706,-0.0880799,-0.6305091,-0.07758108,-0.07277164,-0.7437651,-0.097966865,-0.046709336,-0.8533747,-0.112324715
open_palm,0.0,0.0,0.0,0.13846771,-0.102898054,-0.029817613,0.2377615,-0.29102537,-0.029203054,0.2926771,-0.43535435,-0.030835437,0.33418363,-0.535984,-0.032406956,0.13112858,-0.49403322,0.014938713,0.1849147,-0.66952866,-0.013023132,0.22545929,-0.77382827,-0.042808272,0.26223883,-0.8638378,-0.06479149,0.058478795,-0.52373326,0.002618987,0.10269651,-0.727285,-0.023366975,0.1398704,-0.8649631,-0.05511773,0.17343122,-0.9848446,-0.07879916,-0.01484554,-0.5139633,-0.019361494,0.019979175,-0.71786577,-0.0516522,0.05679732,-0.85052025,-0.08354001,0.09335347,-0.967514,-0.10593545,-0.09532465,-0.47276887,-0.04530318,-0.094076626,-0.6304962,-0.078863785,-0.08000475,-0.745778,-0.099717155,-0.055714455,-0.8575386,-0.1145256
open_palm,0.0,0.0,0.0,0.14041644,-0.10648341,-0.029561471,0.23878142,-0.29209843,-0.029144252,0.2922472,-0.43279397,-0.0314642,0.32896817,-0.5345308,-0.03356646,0.13332991,-0.49750853,0.017179081,0.18532902,-0.67347956,-0.011445898,0.2254601,-0.777374,-0.043026347,0.26204243,-0.86886716,-0.0667036,0.059887208,-0.52673155,0.004179943,0.10305466,-0.7294131,-0.021974912,0.13941844,-0.8654955,-0.0555439,0.17254607,-0.98499995,-0.08114311,-0.013996273,-0.5169187,-0.018674308,0.020311218,-0.7191943,-0.050816525,0.05631691,-0.8514491,-0.08419269,0.0919513,-0.9687757,-0.108107984,-0.09401434,-0.4764881,-0.045665678,-0.09278984,-0.63246214,-0.079205565,-0.07893614,-0.74610245,-0.10091032,-0.055035222,-0.8563843,-0.1166998
open_palm,0.0,0.0,0.0,0.14267644,-0.110149786,-0.027124768,0.24266206,-0.29328024,-0.025464473,0.29894525,-0.43484908,-0.027178738,0.33901405,-0.538612,-0.028788788,0.14063096,-0.49887478,0.023484541,0.19353299,-0.67724675,-0.0035460542,0.23279108,-0.78048503,-0.033697266,0.26885504,-0.86886984,-0.05613485,0.06779184,-0.52767164,0.009643511,0.11433421,-0.73111534,-0.015591719,0.15252568,-0.8662509,-0.048463445,0.18733749,-0.98229426,-0.07283108,-0.0071068667,-0.51684237,-0.014217968,0.02791823,-0.7220619,-0.046649963,0.0636532,-0.8550186,-0.079192,0.09996045,-0.9722695,-0.10174268,-0.088234566,-0.47504196,-0.04189672,-0.085782416,-0.6331366,-0.076608405,-0.071953915,-0.74768764,-0.097874045,-0.04759634,-0.8591222,-0.11248846
open_palm,0.0,0.0,0.0,0.14050506,-0.107134245,-0.02835789,0.23904319,-0.2937462,-0.027981088,0.29449335,-0.43724102,-0.030378854,0.3364178,-0.5406669,-0.03282446,0.13533543,-0.4940168,0.015517275,0.18810186,-0.67284834,-0.012888523,0.2271156,-0.7759674,-0.042927366,0.2633065,-0.86468273,-0.06516138,0.063016124,-0.523633,0.002220259,0.10776854,-0.7297618,-0.023921497,0.14412105,-0.86630076,-0.05625711,0.17744297,-0.9841297,-0.08050273,-0.010948618,-0.51417285,-0.020558124,0.024993196,-0.7187967,-0.052843638,0.06119615,-0.8520979,-0.085484035,0.09730925,-0.96874696,-0.108572856,-0.091073334,-0.47346345,-0.04713149,-0.08669333,-0.6310408,-0.08114136,-0.071518265,-0.74452424,-0.1024548,-0.047173657,-0.8533839,-0.1175383
open_palm,0.0,0.0,0.0,0.14005224,-0.110296614,-0.027243162,0.2377443,-0.28992778,-0.027425313,0.29377642,-0.42643082,-0.03130795,0.33235177,-0.5290146,-0.035421465,0.13201602,-0.49848756,0.02097883,0.18603393,-0.6723585,-0.008822425,0.22576503,-0.7758703,-0.04105225,0.26251465,-0.86584646,-0.064679876,0.05986064,-0.52679175,0.005961147,0.10459787,-0.7316377,-0.021762105,0.14174695,-0.8664448,-0.05561735,0.1763789,-0.98432094,-0.080462985,-0.014232584,-0.5158155,-0.019013258,0.022325618,-0.721081,-0.053223297,0.05937903,-0.8533602,-0.08584676,0.09688426,-0.97056603,-0.108166024,-0.095702544,-0.47277012,-0.04785433,-0.09139831,-0.6313805,-0.08215465,-0.07497814,-0.7444415,-0.1023121,-0.048511643,-0.85390216,-0.116263285
open_palm,0.0,0.0,0.0,0.13578656,-0.10951609,-0.03069818,0.23334888,-0.28382507,-0.035229336,0.29349902,-0.42157435,-0.042955387,0.33239514,-0.53012365,-0.05084655,0.13352259,-0.4961196,0.012976762,0.18710497,-0.6757213,-0.019736692,0.22762938,-0.7770297,-0.05332563,0.26482007,-0.8649875,-0.077429205,0.06236117,-0.5237082,-0.001602783,0.10738622,-0.73004377,-0.030546876,0.14464182,-0.86555684,-0.06481705,0.1790736,-0.98383427,-0.09041104,-0.011348348,-0.5108418,-0.026287498,0.025918532,-0.7155118,-0.060781535,0.06311816,-0.84956676,-0.09348326,0.10122703,-0.96880674,-0.11641341,-0.09222005,-0.46614787,-0.055070907,-0.090368986,-0.62449235,-0.09003267,-0.074366316,-0.73899597,-0.11037148,-0.047587574,-0.8491049,-0.124616854
open_palm,0.0,0.0,0.0,0.13463384,-0.108921416,-0.029014373,0.23095088,-0.28803962,-0.03185876,0.2898232,-0.4253371,-0.038165573,0.32744172,-0.5322198,-0.04422019,0.13109112,-0.5007346,0.017063996,0.1842615,-0.68178946,-0.013615214,0.22415207,-0.7830355,-0.045963082,0.26041898,-0.8698987,-0.069326594,0.059944224,-0.5279592,0.0022221566,0.103705704,-0.73425645,-0.025020469,0.14042006,-0.8688048,-0.05858945,0.17409813,-0.98472685,-0.08382748,-0.013201895,-0.5152586,-0.022710104,0.024582094,-0.71769714,-0.055287667,0.06304673,-0.8484191,-0.08740305,0.101230495,-0.9637752,-0.110299446,-0.09253736,-0.47180364,-0.051763006,-0.08810735,-0.6292606,-0.08511511,-0.07111788,-0.7406197,-0.10490084,-0.044106856,-0.8476672,-0.118992575
open_palm,0.0,0.0,0.0,0.13747475,-0.112827905,-0.027570037,0.23144296,-0.2899822,-0.028862413,0.28788874,-0.42755705,-0.03425089,0.3272274,-0.534324,-0.03959877,0.13022907,-0.5023832,0.02239004,0.1846408,-0.6810222,-0.0075767343,0.22537817,-0.7830133,-0.040180735,0.26292944,-0.8712724,-0.06405757,0.05896523,-0.53004795,0.007284442,0.10285013,-0.73400867,-0.019748868,0.13950567,-0.8679041,-0.054117594,0.17398396,-0.9847472,-0.08000699,-0.014056396,-0.51785403,-0.018056575,0.02378607,-0.7189176,-0.050941523,0.06086996,-0.84963423,-0.083606705,0.09832328,-0.96573013,-0.106737226,-0.09337247,-0.4736199,-0.047488715,-0.088143334,-0.63006794,-0.081538625,-0.07171765,-0.7415911,-0.10192127,-0.045457385,-0.84896505,-0.116238154
open_palm,0.0,0.0,0.0,0.13670231,-0.11055511,-0.024941305,0.23284975,-0.2907287,-0.024678964,0.29392928,-0.4255589,-0.029094717,0.33758318,-0.5265538,-0.033514805,0.13375536,-0.50246465,0.02609409,0.18646349,-0.6800566,-0.0021858187,0.22718753,-0.7805118,-0.03411695,0.26497126,-0.8684749,-0.05768587,0.06263168,-0.5293651,0.009534352,0.10508729,-0.73304355,-0.015398943,0.14273696,-0.86686504,-0.04844376,0.17836508,-0.98396295,-0.07347981,-0.010715759,-0.51595616,-0.017255204,0.025247905,-0.717563,-0.048160385,0.06362069,-0.8488566,-0.07973564,0.102518946,-0.966441,-0.102361135,-0.09143967,-0.47096813,-0.048067756,-0.08974021,-0.6285966,-0.08028906,-0.07364411,-0.7410478,-0.09932355,-0.046555582,-0.85018903,-0.11300417
open_palm,0.0,0.0,0.0,0.13573536,-0.11276781,-0.028166285,0.23633914,-0.29974246,-0.028024187,0.29609805,-0.44005728,-0.031083353,0.33806777,-0.5426384,-0.03430503,0.1277443,-0.49840873,0.01908418,0.17939526,-0.6727284,-0.008380581,0.21909644,-0.77714866,-0.038941607,0.25435698,-0.86911833,-0.06059274,0.056706842,-0.5258646,0.0052353772,0.09843391,-0.7327669,-0.017339667,0.13397524,-0.86696196,-0.046862114,0.16579497,-0.98615885,-0.06848414,-0.017163508,-0.51832813,-0.018371828,0.01681625,-0.7230112,-0.047045734,0.05117264,-0.85700274,-0.07406847,0.08547664,-0.97475034,-0.09248862,-0.10117957,-0.47875428,-0.046265665,-0.105533995,-0.6425746,-0.07382425,-0.092787124,-0.7554765,-0.086814076,-0.070391655,-0.86068237,-0.09560221
open_palm,0.0,0.0,0.0,0.13699704,-0.10730459,-0.03157552,0.23419093,-0.3022187,-0.03198962,0.28784227,-0.44677854,-0.034619514,0.33027503,-0.542771,-0.037425563,0.12606424,-0.49797523,0.012967191,0.18020833,-0.67125505,-0.01859654,0.22054659,-0.7796574,-0.051601507,0.25755367,-0.8746672,-0.07604461,0.05413978,-0.5255202,0.0005615409,0.09799626,-0.72682035,-0.028938117,0.13445811,-0.86265665,-0.0631281,0.1674254,-0.98588336,-0.088187866,-0.019128157,-0.5157882,-0.021581165,0.011511232,-0.7180308,-0.056962732,0.046224672,-0.84884095,-0.08869257,0.08077271,-0.9656142,-0.110242024,-0.100583866,-0.47479814,-0.048033107,-0.09935807,-0.62997204,-0.0824744,-0.08564018,-0.7424934,-0.10233176,-0.06302078,-0.8520429,-0.116238356
open_palm,0.0,0.0,0.0,0.14095637,-0.11178956,-0.025239745,0.23407818,-0.30370793,-0.022255959,0.2868635,-0.44537306,-0.023022857,0.3286881,-0.5453026,-0.02453453,0.12762105,-0.4991176,0.020358855,0.1758516,-0.67593396,-0.0072354423,0.21340585,-0.778959,-0.03723038,0.24925989,-0.8677247,-0.059966125,0.054904867,-0.5241694,0.005037399,0.096755855,-0.7283149,-0.021548282,0.13312128,-0.8659332,-0.055506643,0.16740532,-0.9858868,-0.08097519,-0.019537522,-0.50864035,-0.01984308,0.0136496145,-0.71349275,-0.054104816,0.04842209,-0.8485389,-0.08917247,0.083356984,-0.968443,-0.11369134,-0.10004064,-0.4614928,-0.048061095,-0.098554015,-0.6196837,-0.084633395,-0.08501973,-0.73526835,-0.10819518,-0.061653495,-0.848655,-0.124914244
